text,label
"Job Title: Cloud Engineer | Education: M.Tech Computer Science | Experience: 1 years at Microsoft India | Skills: grafana, traefik, monitoring, high availability, disaster recovery, ansible, load balancing, service mesh, azure, gitops, tracing, prometheus, elk stack, sli, chef, gitlab ci, logging, consul | Summary: Published research paper on chef optimization techniques. Conducted code reviews for grafana and sli implementations. Implemented service mesh solutions to improve system performance by 40%. Led a team of 5 engineers to deliver tracing projects on time. Wrote unit tests and integration tests for azure modules.",devops
"Job Title: Flutter Developer | Education: B.Tech Computer Science | Experience: 5 years at Infosys | Skills: unit testing, uikit, fastlane, ios, fcm, kotlin, swiftui, ci/cd mobile, espresso, ui testing, sqlite, mvc, react native, jetpack compose, dart, clean architecture, flutter, spm | Summary: Migrated legacy systems to modern fastlane architecture using clean architecture. Achieved ui testing certification and applied it in production environments. Collaborated with cross-functional teams on dart and fastlane solutions. Led a team of 5 engineers to deliver flutter projects on time. Built scalable fastlane pipelines with mvc achieving 99.9% uptime.",mobile
"Job Title: Pipeline Engineer | Education: M.Tech Data Engineering | Experience: 7 years at Mu Sigma | Skills: parquet, databricks, luigi, redshift, hdfs, elasticsearch, data warehouse, data pipeline, orc | Summary: Integrated hdfs with data warehouse for seamless data flow. Contributed to open-source orc projects on GitHub. Implemented redshift solutions to improve system performance by 40%.",data_engineering
"Job Title: NLP Engineer | Education: PhD Machine Learning | Experience: 2 years at Ola | Skills: model deployment, backpropagation, data augmentation, matplotlib, attention mechanism, cross validation, huggingface, nlp, pytorch, bayesian optimization, python, transfer learning, fine tuning | Summary: Achieved cross validation certification and applied it in production environments. Automated backpropagation processes saving 20 hours of manual work weekly. Collaborated with cross-functional teams on attention mechanism and python solutions. Optimized huggingface workflows reducing latency by 60% using transfer learning. Collaborated with cross-functional teams on data augmentation and matplotlib solutions.",machine_learning
"Job Title: Cloud Engineer | Education: B.Tech Computer Science | Experience: 3 years at TechCorp India | Skills: oauth, apache, asp.net, github actions, django, aws, rabbitmq, spring boot, java | Summary: Contributed to open-source spring boot projects on GitHub. Designed and deployed aws infrastructure using rabbitmq. Implemented asp.net solutions to improve system performance by 40%. Led a team of 5 engineers to deliver apache projects on time. Published research paper on oauth optimization techniques.",backend
"Job Title: iOS Developer | Education: MCA | Experience: 8 years at Mu Sigma | Skills: okhttp, sqlite, capacitor, android, ci/cd mobile, ios, cocoapods, ui testing, android studio, espresso, uikit | Summary: Collaborated with cross-functional teams on uikit and capacitor solutions. Integrated espresso with ios for seamless data flow. Collaborated with cross-functional teams on android studio and ui testing solutions.",mobile
"Job Title: Security Engineer | Education: Certified Ethical Hacker (CEH) | Experience: 1 years at Infosys | Skills: active directory, vulnerability assessment, pki, cloud security, soar, powershell, tls, cryptography, vpn, python scripting, hipaa, network security, ldap, compliance | Summary: Built scalable network security pipelines with cryptography achieving 99.9% uptime. Published research paper on active directory optimization techniques. Collaborated with cross-functional teams on vulnerability assessment and hipaa solutions. Published research paper on soar optimization techniques.",cybersecurity
"Job Title: Penetration Tester | Education: B.Tech Computer Science | Experience: 6 years at Amazon India | Skills: ssl, active directory, soc, azure security, ldap, ctf, risk assessment, powershell, digital forensics, pki, iso 27001, cryptography, hipaa, cloud security | Summary: Led a team of 5 engineers to deliver cryptography projects on time. Built scalable pki pipelines with cryptography achieving 99.9% uptime. Implemented powershell solutions to improve system performance by 40%. Collaborated with cross-functional teams on ctf and cloud security solutions. Achieved active directory certification and applied it in production environments.",cybersecurity
"Job Title: Security Architect | Education: CISSP | Experience: 9 years at Cognizant | Skills: ssl, nmap, azure security, ctf, gdpr, bash scripting, vulnerability assessment, qradar, burp suite, aws security | Summary: Optimized nmap workflows reducing latency by 60% using vulnerability assessment. Integrated ssl with burp suite for seamless data flow. Published research paper on azure security optimization techniques.",cybersecurity
"Job Title: Data Architect | Education: M.Sc Computer Science | Experience: 9 years at Accenture | Skills: synapse, avro, kibana, data warehouse, fluentd, redshift, star schema, elasticsearch, parquet, dbt, metabase, glue, apache spark, power bi, tableau, emr, hive, python | Summary: Optimized apache spark workflows reducing latency by 60% using parquet. Wrote unit tests and integration tests for kibana modules. Designed and deployed metabase infrastructure using emr. Implemented hive solutions to improve system performance by 40%. Wrote unit tests and integration tests for python modules.",data_engineering
"Job Title: Platform Engineer | Education: M.Tech Computer Science | Experience: 7 years at BYJU's | Skills: aws, jaeger, sla, argocd, sre, docker, grafana, elk stack | Summary: Optimized aws workflows reducing latency by 60% using grafana. Implemented sla solutions to improve system performance by 40%. Built scalable aws pipelines with grafana achieving 99.9% uptime.",devops
"Job Title: Backend Developer | Education: B.Tech Computer Science | Experience: 10 years at Zomato | Skills: mysql, docker, kubernetes, sql, oauth, grpc, microservices, nosql, php, ci/cd, nginx, jpa, message queue | Summary: Led a team of 5 engineers to deliver message queue projects on time. Conducted code reviews for message queue and jpa implementations. Collaborated with cross-functional teams on jpa and nosql solutions.",backend
"Job Title: Infrastructure Engineer | Education: B.Tech Computer Science | Experience: 8 years at Amazon India | Skills: opentelemetry, tracing, jaeger, logging, helm, sli, ansible, disaster recovery, github actions, flux, argocd, sla, python, jenkins, bash, docker | Summary: Collaborated with cross-functional teams on github actions and helm solutions. Integrated jenkins with jaeger for seamless data flow. Contributed to open-source bash projects on GitHub. Led a team of 5 engineers to deliver disaster recovery projects on time.",devops
"Job Title: MLOps Engineer | Education: B.Tech Electronics | Experience: 3 years at Zoho | Skills: keras, pandas, lightgbm, computer vision, matplotlib, xgboost, colab, dimensionality reduction, transformers, transfer learning, tensorflow, opencv | Summary: Optimized colab workflows reducing latency by 60% using dimensionality reduction. Automated keras processes saving 20 hours of manual work weekly. Implemented keras solutions to improve system performance by 40%. Automated xgboost processes saving 20 hours of manual work weekly.",machine_learning
"Job Title: SOC Analyst | Education: M.Tech Information Security | Experience: 1 years at TechCorp India | Skills: zero trust, soar, compliance, devsecops, nmap, pki, splunk, active directory, ethical hacking, network security, bash scripting, soc, python scripting, malware analysis, risk assessment, ssl, tls, wireshark | Summary: Led a team of 5 engineers to deliver nmap projects on time. Wrote unit tests and integration tests for soar modules. Published research paper on risk assessment optimization techniques. Published research paper on network security optimization techniques. Contributed to open-source tls projects on GitHub.",cybersecurity
"Job Title: Data Platform Engineer | Education: M.Tech Data Engineering | Experience: 10 years at Unacademy | Skills: power bi, emr, kibana, data modeling, prefect, tableau, synapse, luigi, etl, hadoop | Summary: Automated luigi processes saving 20 hours of manual work weekly. Integrated tableau with emr for seamless data flow. Led a team of 5 engineers to deliver kibana projects on time.",data_engineering
